iter	MAPE
1513	0.1081637625
1514	0.1081547088
1515	0.1081454808
1516	0.1081360152
1517	0.1081264942
1518	0.1081153335
1519	0.1081017095
1520	0.1080891626
1521	0.1080797208
1522	0.1080657878
1523	0.1080523221
1524	0.1080431258
1525	0.1080286621
1526	0.1080154737
1527	0.1080059764
1528	0.1079965029
1529	0.1079855561
1530	0.1079713063
1531	0.1079619753
1532	0.1079528424
1533	0.1079435987
1534	0.1079348935
1535	0.107925824
1536	0.1079157089
1537	0.1079025204
1538	0.1078918033
1539	0.1078795496
1540	0.1078703612
1541	0.1078617511
1542	0.1078533073
1543	0.1078445784
1544	0.1078359366
1545	0.1078271681
1546	0.1078165936
1547	0.1078063121
1548	0.107797805
1549	0.1077872622
1550	0.1077787946
1551	0.1077704301
1552	0.1077568297
1553	0.1077447502
1554	0.1077317044
1555	0.1077233319
1556	0.1077132326
1557	0.1077023888
1558	0.1076934539
1559	0.1076840359
1560	0.1076758773
1561	0.1076626492
1562	0.1076519083
1563	0.1076434171
1564	0.1076350525
1565	0.107623377
1566	0.1076126995
1567	0.1075967624
1568	0.1075844612
1569	0.1075744728
1570	0.1075613556
1571	0.1075513118
1572	0.1075409591
1573	0.1075317945
1574	0.1075202695
1575	0.1075099722
1576	0.1074942015
1577	0.1074855676
1578	0.1074775912
1579	0.1074697178
1580	0.1074597769
1581	0.1074433726
1582	0.1074277365
1583	0.1074197522
1584	0.1074114747
1585	0.1074025478
1586	0.1073943575
1587	0.1073857632
1588	0.1073769868
1589	0.1073682499
1590	0.1073603527
1591	0.1073517109
1592	0.1073432909
1593	0.1073332629
1594	0.1073255479
1595	0.1073173021
1596	0.1073078524
1597	0.1072983076
1598	0.1072886678
1599	0.1072791626
1600	0.1072704812
1601	0.1072619028
1602	0.1072542273
1603	0.1072454034
1604	0.1072374269
1605	0.1072249989
1606	0.1072137511
1607	0.1072038895
1608	0.1071964437
1609	0.1071885861
1610	0.1071791364
1611	0.1071698292
1612	0.1071605538
1613	0.1071521892
1614	0.1071446959
1615	0.1071366641
1616	0.1071248856
1617	0.1071174002
1618	0.1071095743
1619	0.1071004097
1620	0.1070930986
1621	0.107084045
1622	0.1070743101
1623	0.1070644722
1624	0.1070537551
1625	0.1070449628
1626	0.1070367171
1627	0.1070258099
1628	0.1070160987
1629	0.1070077421
1630	0.1069989973
1631	0.1069893892
1632	0.106980486
1633	0.1069699432
1634	0.1069618083
1635	0.1069538239
1636	0.1069450396
1637	0.1069367305
1638	0.106928857
1639	0.1069209598
1640	0.1069061396
1641	0.1068982424
1642	0.106888357
1643	0.1068803726
1644	0.1068715328
1645	0.1068636356
1646	0.1068564196
1647	0.1068474926
1648	0.106836126
1649	0.1068269614
1650	0.106815975
1651	0.1068089887
1652	0.1067937091
1653	0.1067854634
1654	0.1067746433
1655	0.1067660095
1656	0.1067588251
1657	0.1067502467
1658	0.1067382622
1659	0.1067290026
1660	0.1067208123
1661	0.1067123052
1662	0.1067057149
1663	0.1066938572
1664	0.1066864907
1665	0.106678134
1666	0.1066687239
1667	0.1066612703
1668	0.1066544661
1669	0.1066460144
1670	0.1066371429
1671	0.1066288497
1672	0.1066182197
1673	0.1066072254
1674	0.1065979341
1675	0.1065886111
1676	0.1065744087
1677	0.106564159
1678	0.1065561984
1679	0.1065472477
1680	0.1065391287
1681	0.1065286967
1682	0.1065222728
1683	0.1065147795
1684	0.1065066526
1685	0.1064951038
1686	0.1064875551
1687	0.1064818916
1688	0.1064740102
1689	0.1064662081
1690	0.1064555068
1691	0.1064476888
1692	0.1064403381
1693	0.1064263576
1694	0.1064171772
1695	0.1064070383
1696	0.1063989985
1697	0.1063887883
1698	0.1063816119
1699	0.106372582
1700	0.1063659917
1701	0.1063593777
1702	0.1063488191
1703	0.1063400268
1704	0.1063293968
1705	0.1063215709
1706	0.1063135707
1707	0.1063008971
1708	0.1062930315
1709	0.106282663
1710	0.1062765955
1711	0.1062668052
1712	0.1062580842
1713	0.1062488324
1714	0.106239351
1715	0.1062315885
1716	0.1062242536
1717	0.1062165861
1718	0.1062067007
1719	0.1061974807
1720	0.1061899558
1721	0.106179405
1722	0.1061717533
1723	0.1061629294
1724	0.1061487429
1725	0.106141408
1726	0.1061337088
1727	0.1061276334
1728	0.1061172253
1729	0.1061069676
1730	0.1060986585
1731	0.1060891058
1732	0.1060795927
1733	0.106072844
1734	0.1060664438
1735	0.1060586021
1736	0.1060502058
1737	0.1060433779
1738	0.1060359797
1739	0.106028637
1740	0.1060211675
1741	0.1060129534
1742	0.1060044859
1743	0.1059971194
1744	0.1059896816
1745	0.1059812774
1746	0.1059743703
1747	0.1059610789
1748	0.105952841
1749	0.1059441359
1750	0.1059359535
1751	0.1059221948
1752	0.1059137589
1753	0.10590503
1754	0.1058982575
1755	0.1058909148
1756	0.1058800947
1757	0.1058720787
1758	0.1058626369
1759	0.1058543277
1760	0.1058474523
1761	0.1058405452
1762	0.1058315391
1763	0.1058177645
1764	0.105808988
1765	0.105801772
1766	0.1057935263
1767	0.1057814309
1768	0.1057745951
1769	0.1057675613
1770	0.1057603928
1771	0.1057511015
1772	0.1057439963
1773	0.1057332634
1774	0.1057245741
1775	0.1057168749
1776	0.1057110292
1777	0.105699124
1778	0.1056901732
1779	0.105683179
1780	0.1056777769
1781	0.1056689608
1782	0.1056608181
1783	0.1056527624
1784	0.1056476771
1785	0.1056422117
1786	0.1056370234
1787	0.1056317718
1788	0.1056255776
1789	0.1056205002
1790	0.105610805
1791	0.105603082
1792	0.1055950818
1793	0.1055860044
1794	0.105577418
1795	0.1055693624
1796	0.1055560789
1797	0.1055463281
1798	0.1055385022
1799	0.105525694
1800	0.1055200701
1801	0.1055131709
1802	0.1055013607
1803	0.1054933051
1804	0.1054849088
1805	0.1054781205
1806	0.1054716887
1807	0.1054655103
1808	0.1054580012
1809	0.1054512605
1810	0.105439577
1811	0.1054309827
1812	0.1054227924
1813	0.1054178101
1814	0.1054111961
1815	0.1054044554
1816	0.1053979601
1817	0.1053895164
1818	0.105382039
1819	0.1053729378
1820	0.1053662445
1821	0.1053581572
1822	0.1053499035
1823	0.1053417766
1824	0.1053338002
1825	0.105324295
1826	0.1053177443
1827	0.1053111303
1828	0.1053031539
1829	0.1052967933
1830	0.1052849673
1831	0.1052792167
1832	0.1052708679
1833	0.105259034
1834	0.1052510496
1835	0.105243794
1836	0.1052375285
1837	0.105229156
1838	0.1052201261
1839	0.1052126012
1840	0.1052053693
1841	0.1051977731
1842	0.1051926165
1843	0.1051852896
1844	0.105178937
1845	0.1051723467
1846	0.105166699
1847	0.1051555859
1848	0.1051472451
1849	0.1051386984
1850	0.1051317358
1851	0.1051253911
1852	0.105119886
1853	0.1051110462
1854	0.1051035529
1855	0.1050951963
1856	0.1050878377
1857	0.105080693
1858	0.1050728195
1859	0.1050645896
1860	0.1050535557
1861	0.1050467595
1862	0.1050397098
1863	0.1050309254
1864	0.1050237649
1865	0.1050171112
1866	0.1050080655
1867	0.1050026158
1868	0.1049954315
1869	0.1049883184
1870	0.1049822272
1871	0.1049697675
1872	0.104961894
1873	0.104955486
1874	0.1049490224
1875	0.1049427965
1876	0.1049336953
1877	0.1049261308
1878	0.104918487
1879	0.1049082848
1880	0.1049019322
1881	0.1048964588
1882	0.1048894962
1883	0.1048819317
1884	0.1048730285
1885	0.1048623589
1886	0.1048507784
1887	0.1048439189
1888	0.1048368771
1889	0.1048300572
1890	0.1048240293
1891	0.1048181123
1892	0.1048071101
1893	0.104799094
1894	0.1047905869
1895	0.1047824837
1896	0.1047768994
1897	0.1047691527
1898	0.1047582534
1899	0.104751473
1900	0.104743156
1901	0.1047362806
1902	0.1047266724
1903	0.1047212149
1904	0.1047130642
1905	0.10470607
1906	0.1046988698
1907	0.104693135
1908	0.104686513
1909	0.104679503
1910	0.1046719305
1911	0.1046650551
1912	0.1046568569
1913	0.104650433
1914	0.1046376881
1915	0.1046309711
1916	0.1046239689
1917	0.1046153034
1918	0.1046081349
1919	0.1045976
1920	0.1045913107
1921	0.1045850769
1922	0.1045767678
1923	0.1045684824
1924	0.1045597773
1925	0.1045529652
1926	0.1045453532
1927	0.1045395075
1928	0.1045301053
1929	0.1045218991
1930	0.1045140415
1931	0.1045057324
1932	0.1045001798
1933	0.1044943103
1934	0.1044887656
1935	0.104481914
1936	0.1044756247
1937	0.1044685038
1938	0.1044582144
1939	0.1044516004
1940	0.1044400991
1941	0.1044325979
1942	0.1044257067
1943	0.1044207957
1944	0.1044095795
1945	0.104403322
1946	0.104398102
1947	0.1043875038
1948	0.1043794798
1949	0.1043716459
1950	0.1043647151
1951	0.1043567149
1952	0.1043519227
1953	0.1043451898
1954	0.1043369679
1955	0.1043300053
1956	0.1043225596
1957	0.1043160485
1958	0.1043085394
1959	0.1043018858
1960	0.1042951292
1961	0.1042884122
1962	0.1042804833
1963	0.1042732435
1964	0.1042666374
1965	0.1042598175
1966	0.1042534252
1967	0.1042435794
1968	0.1042373298
1969	0.1042297652
1970	0.1042221294
1971	0.1042146599
1972	0.104208941
1973	0.1042013606
1974	0.1041935505
1975	0.104180869
1976	0.1041694469
1977	0.1041616368
1978	0.1041559179
1979	0.1041433473
1980	0.1041349669
1981	0.1041275053
1982	0.1041199012
1983	0.1041078454
1984	0.1041031324
1985	0.1040926847
1986	0.1040858172
1987	0.104073207
1988	0.1040677732
1989	0.1040595987
1990	0.1040514797
1991	0.1040445171
1992	0.1040379665
1993	0.1040309564
1994	0.1040188373
1995	0.1040113203
1996	0.1040038825
1997	0.1039984012
1998	0.1039907178
1999	0.1039852286
2000	0.1039779571
2001	0.1039725788
2002	0.1039653786
2003	0.1039545427
2004	0.1039476673
2005	0.1039404037
2006	0.103929853
2007	0.1039235954
2008	0.103917314
2009	0.1039054405
2010	0.1038954204
2011	0.1038881648
2012	0.103881828
2013	0.1038698832
2014	0.1038626592
2015	0.1038562036
2016	0.103851451
2017	0.1038442825
2018	0.1038363853
2019	0.1038299376
2020	0.1038225157
2021	0.1038153709
2022	0.1038036796
2023	0.1037970259
2024	0.1037905545
2025	0.103783489
2026	0.1037729858
2027	0.1037660074
2028	0.1037589181
2029	0.1037527318
2030	0.1037465534
2031	0.1037408582
2032	0.1037338561
2033	0.1037239707
2034	0.1037144338
2035	0.1037082555
2036	0.1037018157
2037	0.1036940214
2038	0.1036878589
2039	0.1036783458
2040	0.103670306
2041	0.1036631534
2042	0.1036554462
2043	0.1036439291
2044	0.1036333071
2045	0.1036227563
2046	0.1036159284
2047	0.103610257
2048	0.103604641
2049	0.1035975438
2050	0.1035870644
2051	0.1035805692
2052	0.1035709214
2053	0.1035636262
2054	0.1035564973
2055	0.1035465961
2056	0.1035399028
2057	0.1035332175
2058	0.1035261441
2059	0.1035207103
2060	0.1035093595
2061	0.1035012088
2062	0.1034909036
2063	0.1034814222
2064	0.1034764161
2065	0.1034701744
2066	0.1034607643
2067	0.103451465
2068	0.1034446609
2069	0.1034347359
2070	0.1034255159
2071	0.103414577
2072	0.1034057688
2073	0.1034017529
2074	0.1033928339
2075	0.1033863387
2076	0.1033772929
2077	0.1033702432
2078	0.1033643025
2079	0.1033568805
2080	0.103352627
2081	0.1033463535
2082	0.1033410465
2083	0.1033345354
2084	0.1033283254
2085	0.1033221232
2086	0.1033153587
2087	0.1033076278
2088	0.1032992791
2089	0.1032901462
2090	0.1032844748
2091	0.1032743201
2092	0.1032694883
2093	0.1032631277
2094	0.1032526087
2095	0.1032464145
2096	0.1032400381
2097	0.1032312854
2098	0.1032238
2099	0.1032169642
2100	0.1032108651
2101	0.1032041798
2102	0.103197542
2103	0.1031907775
2104	0.1031808208
2105	0.1031703255
2106	0.1031606302
2107	0.1031499765
2108	0.1031430773
2109	0.1031364078
2110	0.1031309265
2111	0.1031219678
2112	0.1031112745
2113	0.1031049219
2114	0.1030993138
2115	0.1030895869
2116	0.103080145
2117	0.1030700933
2118	0.1030634476
2119	0.103052382
2120	0.1030434471
2121	0.1030386391
2122	0.1030278665
2123	0.1030217911
2124	0.1030111929
2125	0.1030029471
2126	0.102995636
2127	0.1029854497
2128	0.1029799208
2129	0.1029691879
2130	0.1029628511
2131	0.1029572985
2132	0.1029463437
2133	0.1029413218
2134	0.1029336147
2135	0.1029227867
2136	0.1029134479
2137	0.1029087032
2138	0.1029024932
2139	0.1028986357
2140	0.1028878948
2141	0.1028772569
2142	0.1028677121
2143	0.102859403
2144	0.1028527415
2145	0.1028441947
2146	0.1028343806
2147	0.1028247566
2148	0.102818103
2149	0.1028116157
2150	0.1028021897
2151	0.1027920429
2152	0.1027856586
2153	0.1027752346
2154	0.1027696345
2155	0.1027611194
2156	0.1027557807
2157	0.1027493805
2158	0.10274302
2159	0.1027374674
2160	0.1027310038
2161	0.1027238829
2162	0.1027142905
2163	0.1027040091
2164	0.1026974901
2165	0.1026917633
2166	0.102681569
2167	0.1026730222
2168	0.1026676676
2169	0.1026596991
2170	0.1026503048
2171	0.1026402373
2172	0.1026349698
2173	0.1026292825
2174	0.1026193258
2175	0.1026106524
2176	0.1026048859
2177	0.1025966798
2178	0.1025876577
2179	0.1025777882
2180	0.1025691939
2181	0.1025635304
2182	0.1025553084
2183	0.1025489637
2184	0.102539815
2185	0.1025342307
2186	0.1025283692
2187	0.102522468
2188	0.1025162501
2189	0.1025098737
2190	0.1025016913
2191	0.1024922099
2192	0.1024891365
2193	0.1024846691
2194	0.1024778333
2195	0.1024684707
2196	0.1024605893
2197	0.1024561694
2198	0.1024508465
2199	0.1024426324
2200	0.1024326599
2201	0.1024238755
2202	0.102415907
2203	0.1024060771
2204	0.1024002868
2205	0.1023947738
2206	0.1023869558
2207	0.1023816012
2208	0.102375914
2209	0.1023701396
2210	0.1023616562
2211	0.1023535055
2212	0.1023473905
2213	0.1023428518
2214	0.1023346377
2215	0.1023283801
2216	0.1023220513
2217	0.1023155006
2218	0.1023092509
2219	0.1023015834
2220	0.1022955397
2221	0.1022905416
2222	0.1022845612
2223	0.1022801492
2224	0.1022725451
2225	0.1022677767
2226	0.1022618834
2227	0.1022564259
2228	0.1022512297
2229	0.102243681
2230	0.1022351184
2231	0.1022293203
2232	0.1022221518
2233	0.1022161873
2234	0.1022073158
2235	0.1021994106
2236	0.1021899134
2237	0.1021835291
2238	0.1021738892
2239	0.1021654296
2240	0.1021602572
2241	0.1021540075
2242	0.1021455004
2243	0.1021378646
2244	0.1021319714
2245	0.1021248742
2246	0.102119179
2247	0.1021139907
2248	0.1021067985
2249	0.1020995032
2250	0.1020918357
2251	0.1020862118
2252	0.1020782671
2253	0.1020690312
2254	0.1020643103
2255	0.1020571418
2256	0.1020511535
2257	0.1020436603
2258	0.1020394542
2259	0.1020314303
2260	0.102023438
2261	0.1020171963
2262	0.10201101
2263	0.102001283
2264	0.1019969344
2265	0.1019905422
2266	0.1019817736
2267	0.1019746923
2268	0.1019667871
2269	0.101960387
2270	0.1019517689
2271	0.1019479431
2272	0.1019406162
2273	0.1019334794
2274	0.1019301922
2275	0.1019242039
2276	0.1019172414
2277	0.1019109679
2278	0.101904544
2279	0.1018990152
2280	0.1018900961
2281	0.1018830861
2282	0.1018770503
2283	0.1018729314
2284	0.1018674342
2285	0.1018588716
2286	0.1018535408
2287	0.1018464911
2288	0.1018410811
2289	0.1018318135
2290	0.1018276788
2291	0.1018216509
2292	0.1018135953
2293	0.1018044386
2294	0.1017983711
2295	0.1017899036
2296	0.1017840737
2297	0.1017784182
2298	0.1017717012
2299	0.101766307
2300	0.101758489
2301	0.1017517324
2302	0.1017455065
2303	0.101736928
2304	0.1017324764
2305	0.1017252763
2306	0.1017201197
2307	0.1017149631
2308	0.1017062817
2309	0.1017005707
2310	0.1016947488
2311	0.1016899962
2312	0.1016809029
2313	0.1016735285
2314	0.1016645302
2315	0.1016605618
2316	0.1016541379
2317	0.1016482209
2318	0.1016414801
2319	0.1016340899
2320	0.1016282917
2321	0.1016233649
2322	0.1016143666
2323	0.1016095031
2324	0.1016005762
2325	0.1015951503
2326	0.1015885521
2327	0.1015829361
2328	0.1015735735
2329	0.1015662942
2330	0.1015608208
2331	0.1015522265
2332	0.1015447966
2333	0.1015375568
2334	0.1015324557
2335	0.1015266496
2336	0.1015173425
2337	0.1015103878
2338	0.101504859
2339	0.101499148
2340	0.1014924864
2341	0.101488415
2342	0.1014805336
2343	0.1014747988
2344	0.10146927
2345	0.1014632184
2346	0.1014546637
2347	0.101448319
2348	0.1014431228
2349	0.1014371583
2350	0.1014314631
2351	0.1014227976
2352	0.101418045
2353	0.101412627
2354	0.1014057278
2355	0.1013998267
2356	0.1013931968
2357	0.1013875017
2358	0.1013784797
2359	0.1013718498
2360	0.1013649744
2361	0.1013597069
2362	0.1013539721
2363	0.1013484987
2364	0.1013429382
2365	0.1013385737
2366	0.1013334251
2367	0.1013261615
2368	0.1013213852
2369	0.1013148583
2370	0.1013090997
2371	0.1013026125
2372	0.1012960301
2373	0.1012926003
2374	0.1012874438
2375	0.1012809961
2376	0.1012728771
2377	0.1012679185
2378	0.1012609877
2379	0.10125454
2380	0.101249431
2381	0.1012432367
2382	0.1012367574
2383	0.1012300325
2384	0.1012215887
2385	0.1012161866
2386	0.1012066814
2387	0.1012013347
2388	0.1011949425
2389	0.1011878532
2390	0.1011838452
2391	0.101175544
2392	0.1011716706
2393	0.1011667913
2394	0.1011578802
2395	0.1011548861
2396	0.1011498087
2397	0.1011431472
2398	0.1011361529
2399	0.1011298003
2400	0.1011215229
2401	0.1011144019
2402	0.1011101483
2403	0.1011014828
2404	0.1010962153
2405	0.1010905518
2406	0.1010841596
2407	0.1010785911
2408	0.1010720722
2409	0.1010654977
2410	0.1010598263
2411	0.1010543529
2412	0.1010502419
2413	0.1010442378
2414	0.1010354693
2415	0.1010268909
2416	0.1010206887
2417	0.1010159678
2418	0.1010122846
2419	0.1010055596
2420	0.1010002684
2421	0.1009932108
2422	0.1009877374
2423	0.1009813769
2424	0.1009775986
2425	0.1009714281
2426	0.100964822
2427	0.1009598793
2428	0.1009547148
2429	0.1009480771
2430	0.1009418512
2431	0.1009353956
2432	0.1009298192
2433	0.1009247656
2434	0.1009191971
2435	0.1009154109
2436	0.1009096761
2437	0.1009034502
2438	0.1008972481
2439	0.100893549
2440	0.100885026
2441	0.1008775882
2442	0.1008724237
2443	0.1008649305
2444	0.1008582452
2445	0.1008516549
2446	0.1008445339
2447	0.1008395754
2448	0.1008322009
2449	0.1008271632
2450	0.1008205809
2451	0.1008141094
2452	0.1008088024
2453	0.1008046042
2454	0.1007983071
2455	0.1007915267
2456	0.1007857998
2457	0.1007810789
2458	0.1007750431
2459	0.1007694034
2460	0.1007632725
2461	0.1007596051
2462	0.100754306
2463	0.1007490306
2464	0.1007415849
2465	0.1007354699
2466	0.1007294024
2467	0.1007233191
2468	0.1007159684
2469	0.1007081345
2470	0.1007000235
2471	0.1006930292
2472	0.100689045
2473	0.100681227
2474	0.1006752941
2475	0.1006663276
2476	0.1006607116
2477	0.1006548026
2478	0.1006498203
2479	0.1006436736
2480	0.1006367665
2481	0.1006309525
2482	0.1006249404
2483	0.1006198393
2484	0.100616267
2485	0.1006087895
2486	0.1006037676
2487	0.1005998071
2488	0.1005918624
2489	0.10058589
2490	0.1005785947
2491	0.1005710144
2492	0.1005625231
2493	0.1005572635
2494	0.1005536357
2495	0.1005491049
2496	0.1005442494
2497	0.1005405265
2498	0.1005343719
2499	0.100529746
2500	0.10052554
2501	0.1005204864
2502	0.1005156863
2503	0.1005072267
2504	0.1004994483
2505	0.1004950917
2506	0.1004863232
2507	0.100480525
2508	0.1004746001
2509	0.1004680732
2510	0.1004620216
2511	0.1004562947
2512	0.1004517798
2513	0.1004478034
2514	0.100441736
2515	0.1004378071
2516	0.1004331417
2517	0.1004277871
2518	0.1004212364
2519	0.1004166898
2520	0.1004120956
2521	0.1004068678
2522	0.1004006577
2523	0.1003927843
2524	0.1003869386
2525	0.1003786691
2526	0.1003728392
2527	0.1003682371
2528	0.1003608072
2529	0.100354613
2530	0.1003502406
2531	0.1003444583
2532	0.1003387235
2533	0.1003303748
2534	0.1003257252
2535	0.1003198953
2536	0.1003143665
2537	0.1003106912
2538	0.1003045366
2539	0.100295871
2540	0.1002900728
2541	0.1002846707
2542	0.1002804568
2543	0.1002728685
2544	0.1002706347
2545	0.1002673317
2546	0.1002621989
2547	0.1002580245
2548	0.1002549749
2549	0.1002513867
2550	0.1002435133
2551	0.1002400677
2552	0.1002364636
2553	0.1002290337
2554	0.1002220712
2555	0.1002165582
2556	0.1002114174
2557	0.1002067045
2558	0.1002012944
2559	0.1001968032
2560	0.1001891991
2561	0.100181088
2562	0.1001757255
2563	0.1001709095
2564	0.1001656262
2565	0.1001585607
2566	0.100153721
2567	0.1001485011
2568	0.1001447227
2569	0.1001397959
2570	0.1001349958
2571	0.1001273441
2572	0.1001232094
2573	0.1001173795
2574	0.1001124685
2575	0.1001084209
2576	0.1001025831
2577	0.1000974028
2578	0.1000920799
2579	0.1000878263
2580	0.1000848718
2581	0.1000772439
2582	0.1000721744
2583	0.1000637148
2584	0.1000586771
2585	0.1000500749
2586	0.1000426054
2587	0.100038439
2588	0.1000341299
2589	0.1000263515
2590	0.1000204979
2591	0.1000146602
2592	0.1000099393
2593	0.1000022004
2594	0.09999445373
2595	0.09998875854
2596	0.09998209699
2597	0.09997858007
2598	0.09997480968
2599	0.09996911449
2600	0.0999635698
2601	0.09995946673
2602	0.09995480919
2603	0.09994931203
2604	0.09994226235
2605	0.09993407205
2606	0.09992836894
2607	0.09992485202
2608	0.09992039251
2609	0.09991481613
2610	0.09991143387
2611	0.09990452677
2612	0.09989940982
2613	0.09989383344
2614	0.09988969077
2615	0.09988413024
2616	0.09987946477
2617	0.09987392801
2618	0.09986866847
2619	0.09986316339
2620	0.09985849
2621	0.09985419683
2622	0.09985003831
2623	0.09984337676
2624	0.09983860833
2625	0.09983569341
2626	0.09983043387
2627	0.09982269507
2628	0.09981821179
2629	0.09981073438
2630	0.09980587882
2631	0.09980179159
2632	0.09979674592
2633	0.09979333197
2634	0.09978777936
2635	0.09978349411
2636	0.09977883657
2637	0.09977481271
2638	0.09976981457
2639	0.09976533921
2640	0.09976129159
2641	0.09975842419
2642	0.09975281613
2643	0.0997462734
2644	0.09974092673
2645	0.09973597612
2646	0.09973261762
2647	0.09972502931
2648	0.09972167874
2649	0.09971827271
2650	0.0997133617
2651	0.09970870416
2652	0.09970442683
2653	0.09969713952
2654	0.09969227604
2655	0.09968828386
2656	0.09968476694
2657	0.09967741627
2658	0.09967324191
2659	0.09966915468
2660	0.0996654239
2661	0.0996600297
2662	0.09965465928
2663	0.09964952648
2664	0.09964528083
2665	0.09963983119
2666	0.09963422313
2667	0.09962989827
2668	0.09962440111
2669	0.09962007625
2670	0.09961491177
2671	0.09960964431
2672	0.09960560461
2673	0.09960183422
2674	0.09959708955
2675	0.09959176665
2676	0.09958554867
2677	0.0995804634
2678	0.09957560784
2679	0.09957049088
2680	0.09956531848
2681	0.09956010647
2682	0.09955416573
2683	0.09954910422
2684	0.09954424073
2685	0.09954044658
2686	0.09953822078
2687	0.09953089387
2688	0.09952770964
2689	0.0995204857
2690	0.09951578063
2691	0.09951219242
2692	0.09950545959
2693	0.09950150702
2694	0.09949748315
2695	0.09949040179
2696	0.09948639377
2697	0.09947947083
2698	0.09947663512
2699	0.09946968049
2700	0.09946513385
2701	0.09945952579
2702	0.09945417912
2703	0.09945028992
2704	0.09944615517
2705	0.09944184615
2706	0.09943913717
2707	0.09943525589
2708	0.09943230928
2709	0.09942677251
2710	0.09942142585
2711	0.09941705346
2712	0.09941192067
2713	0.09940887109
2714	0.09940203528
2715	0.09939560343
2716	0.09939005874
2717	0.09938325462
2718	0.09937469995
2719	0.09936906813
2720	0.09936387197
2721	0.09935700447
2722	0.09935361429
2723	0.09934974885
2724	0.09934491705
2725	0.09934021198
2726	0.0993364812
2727	0.09933189495
2728	0.09932667502
2729	0.09932246897
2730	0.09931953029
2731	0.09931278953
2732	0.09930931222
2733	0.09930437744
2734	0.09929971198
2735	0.09929501484
2736	0.0992903573
2737	0.09928247592
2738	0.0992780164
2739	0.09927419848
2740	0.09926973897
2741	0.09926379031
2742	0.09925920406
2743	0.09925327124
2744	0.09924677603
2745	0.09923749264
2746	0.09923357967
2747	0.0992309103
2748	0.09922684683
2749	0.09922268831
2750	0.09921835553
2751	0.09921469604
2752	0.09920675921
2753	0.09920291753
2754	0.09919820455
2755	0.09919569359
2756	0.09919197865
2757	0.09918707556
2758	0.09918028728
2759	0.09917389504
2760	0.09917035436
2761	0.09916451659
2762	0.09916086502
2763	0.09915816396
2764	0.09915476586
2765	0.09914766866
2766	0.09914238536
2767	0.0991357951
2768	0.0991295692
2769	0.09912407204
2770	0.09911901845
2771	0.09911451141
2772	0.09911074894
2773	0.09910879246
2774	0.09910502207
2775	0.09910010314
2776	0.09909516836
2777	0.0990906534
2778	0.09908640775
2779	0.09908238389
2780	0.09907843924
2781	0.0990731401
2782	0.09906881524
2783	0.09906388047
2784	0.09905973779
2785	0.09905465252
2786	0.09904727016
2787	0.09904144032
2788	0.09903700456
2789	0.09902918655
2790	0.09902435475
2791	0.09901922987
2792	0.09901511096
2793	0.09901119799
2794	0.09900875833
2795	0.09900388692
2796	0.09900011653
2797	0.09899351835
2798	0.09898916973
2799	0.09898547855
2800	0.0989818349
2801	0.09897845264
2802	0.0989752684
2803	0.09897072968
2804	0.09896781475
2805	0.09896276116
2806	0.09895712934
2807	0.09895267775
2808	0.09894870141
2809	0.09894459834
2810	0.09893539416
2811	0.09893034849
2812	0.09892794843
2813	0.09892493846
2814	0.09892062152
2815	0.0989172551
2816	0.09891264509
2817	0.0989088747
2818	0.09890416171
2819	0.0989009854
2820	0.09889722293
2821	0.09889450603
2822	0.09888966631
2823	0.09888536521
2824	0.09887664421
2825	0.09887381641
2826	0.09887000642
2827	0.0988653172
2828	0.09886166562
2829	0.09885696848
2830	0.0988501089
2831	0.09884451669
2832	0.09883989875
2833	0.09883571647
2834	0.09883193024
2835	0.09882880937
2836	0.0988238746
2837	0.09882028639
2838	0.09881569222
2839	0.09881341098
2840	0.09880891186
2841	0.0988029632
2842	0.0987983215
2843	0.09879539073
2844	0.09879064606
2845	0.09878694696
2846	0.09878118049
2847	0.09877660216
2848	0.09877202383
2849	0.09876777818
2850	0.09876435631
2851	0.09876133049
2852	0.09875686306
2853	0.0987529897
2854	0.09874881534
2855	0.09874453801
2856	0.09873995175
2857	0.09873524669
2858	0.09873076341
2859	0.09872661281
2860	0.09872224043
2861	0.09871882649
2862	0.09871355903
2863	0.09870912328
2864	0.09870358651
2865	0.09869713883
2866	0.09869032678
2867	0.09868768117
2868	0.09868211272
2869	0.09867937205
2870	0.09867314616
2871	0.09866884506
2872	0.0986641796
2873	0.09866088447
2874	0.09865796955
2875	0.09865419124
2876	0.09864909013
2877	0.09864272957
2878	0.09863693933
2879	0.09863015105
2880	0.09862608758
2881	0.0986223964
2882	0.09861625764
2883	0.09861174268
2884	0.09860507321
2885	0.09859889484
2886	0.09859266102
2887	0.09858902529
2888	0.09858116767
2889	0.09857681113
2890	0.09857414176
2891	0.09856859707
2892	0.09856504847
2893	0.09855961467
2894	0.09855159071
2895	0.09854774903
2896	0.09854316278
2897	0.09853978052
2898	0.09853536061
2899	0.09853083773
2900	0.09852493659
2901	0.09852123749
2902	0.09851749879
2903	0.09851271451
2904	0.09850827876
2905	0.09850404103
2906	0.09849898744
2907	0.09849440911
2908	0.09849151795
2909	0.09848439699
2910	0.09847783841
2911	0.09847231749
2912	0.09846586188
2913	0.09846294696
2914	0.09845484379
2915	0.09845114469
2916	0.09844475245
2917	0.09843924737
2918	0.09843138183
2919	0.09842422126
2920	0.09841988056
2921	0.0984160468
2922	0.09841347248
2923	0.09840923475
